query_id,query,expected_finding,scope,rank,chunk_id,text,finding,score,distance,provider,source_ids,source_titles,source_urls,licences
oos_01,broken rib fracture after trauma,Out of scope,out_of_scope,3,pneumothorax_002,"Tension physiology may be suggested by mediastinal shift or other signs of pressure effect, but clinical urgency should not wait for perfect imaging wording. Pneumothorax is an important finding because it can explain sudden chest pain or shortness of breath and may require urgent action. A report should clearly describe the side and approximate size when visible.",Pneumothorax,0.22932302951812744,0.7706769704818726,local,"['pneumothorax_nhlbi', 'pneumothorax_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pneumothorax']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pneumothorax']","['Public-Domain', 'CC-BY-SA-4.0']"
oos_01,broken rib fracture after trauma,Out of scope,out_of_scope,4,pneumothorax_000,"Pneumothorax means air or gas has collected in the pleural space, the space between the lung and chest wall. This air can put pressure on the lung and may cause part or all of it to collapse. Pneumothorax can happen spontaneously, after trauma, or in people with underlying lung disease. A tension pneumothorax is especially important because pressure can build up enough to affect the heart, lungs, blood flow, and blood pressure.",Pneumothorax,0.2266656756401062,0.7733343243598938,local,"['pneumothorax_nhlbi', 'pneumothorax_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pneumothorax']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pneumothorax']","['Public-Domain', 'CC-BY-SA-4.0']"
oos_01,broken rib fracture after trauma,Out of scope,out_of_scope,5,cardiomegaly_001,"The finding matters because an enlarged cardiac silhouette can be a clue that the heart is under strain or not pumping normally. Heart failure can cause symptoms such as tiredness, shortness of breath, and fluid buildup in the body, although the exact cause cannot be decided from a chest X-ray alone. On a chest X-ray, cardiomegaly is usually considered when the cardiac silhouette is larger than expected compared with the chest. A common measurement is the cardiothoracic ratio on a PA chest radiograph; a ratio above about 50 percent can suggest enlargement.",Cardiomegaly,0.21997380256652832,0.7800261974334717,local,"['cardiomegaly_nhlbi', 'cardiomegaly_wikipedia']","['Heart Failure - What Is Heart Failure?', 'Cardiomegaly']","['https://www.nhlbi.nih.gov/health/heart-failure', 'https://en.wikipedia.org/wiki/Cardiomegaly']","['Public-Domain', 'CC-BY-SA-4.0']"
oos_02,kidney stone seen on CT abdomen,Out of scope,out_of_scope,1,consolidation_pneumonia_002,"It may look denser or whiter than normal aerated lung. In pneumonia, the opacity may match the infected region, and air bronchograms can sometimes be seen when air-filled bronchi remain visible within surrounding opacified lung. Consolidation should be described as an imaging pattern and interpreted with symptoms, history, and other clinical information. The report should describe the opacity pattern and avoid claiming the organism or exact diagnosis from the X-ray alone.",Consolidation / Pneumonia,0.3484894037246704,0.6515105962753296,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
oos_02,kidney stone seen on CT abdomen,Out of scope,out_of_scope,2,consolidation_pneumonia_003,The report should describe the opacity pattern and avoid claiming the organism or exact diagnosis from the X-ray alone.,Consolidation / Pneumonia,0.31191158294677734,0.6880884170532227,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
oos_02,kidney stone seen on CT abdomen,Out of scope,out_of_scope,3,consolidation_pneumonia_001,"Consolidation is a radiographic pattern where normally air-filled lung tissue becomes filled with material such as inflammatory fluid, pus, blood, edema, or other liquid. Pneumonia is one common cause of consolidation, but consolidation itself is an imaging sign and does not prove one exact cause by itself. On chest X-ray, consolidation can appear as a focal or lobar air-space opacity. It may look denser or whiter than normal aerated lung.",Consolidation / Pneumonia,0.29319965839385986,0.7068003416061401,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
oos_02,kidney stone seen on CT abdomen,Out of scope,out_of_scope,4,pleural_effusion_002,"On chest X-ray, pleural effusion is usually considered when there is abnormal fluid at the lung base or in the pleural space. It may appear with blunting of the costophrenic angle, dependent layering fluid, or a horizontal air-fluid level if both air and fluid are present. Lateral decubitus views can show smaller amounts of fluid than an upright chest X-ray. Pleural effusion matters because it can reduce lung expansion and may be associated with shortness of breath, chest pain, or cough.",Pleural Effusion,0.2836487293243408,0.7163512706756592,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
oos_02,kidney stone seen on CT abdomen,Out of scope,out_of_scope,5,pleural_effusion_003,"Pleural effusion matters because it can reduce lung expansion and may be associated with shortness of breath, chest pain, or cough. The report should describe the imaging finding carefully without pretending to know the exact cause from the X-ray alone.",Pleural Effusion,0.2819337844848633,0.7180662155151367,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
oos_03,brain MRI shows stroke,Out of scope,out_of_scope,1,cardiomegaly_003,"Follow-up with clinical history, prior imaging, echocardiography, or other tests may be needed to understand the cause.",Cardiomegaly,0.32699495553970337,0.6730050444602966,local,"['cardiomegaly_nhlbi', 'cardiomegaly_wikipedia']","['Heart Failure - What Is Heart Failure?', 'Cardiomegaly']","['https://www.nhlbi.nih.gov/health/heart-failure', 'https://en.wikipedia.org/wiki/Cardiomegaly']","['Public-Domain', 'CC-BY-SA-4.0']"
oos_03,brain MRI shows stroke,Out of scope,out_of_scope,2,atelectasis_002,"Depending on the location, this may include crowding of nearby structures, elevation of the diaphragm, shift of fissures, or movement of the mediastinum toward the affected side. Atelectasis should be described as an imaging finding and interpreted with the clinical situation. A report should avoid assuming the exact cause unless the image or history clearly supports it.",Atelectasis,0.2392030954360962,0.7607969045639038,local,['atelectasis_wikipedia'],['Atelectasis'],['https://en.wikipedia.org/wiki/Atelectasis'],['CC-BY-SA-4.0']
oos_03,brain MRI shows stroke,Out of scope,out_of_scope,3,cardiomegaly_002,"A common measurement is the cardiothoracic ratio on a PA chest radiograph; a ratio above about 50 percent can suggest enlargement. Portable AP views can exaggerate heart size, so the report should describe the finding carefully and consider image technique. Cardiomegaly should be reported as an imaging observation, not as a full diagnosis. Follow-up with clinical history, prior imaging, echocardiography, or other tests may be needed to understand the cause.",Cardiomegaly,0.1970844268798828,0.8029155731201172,local,"['cardiomegaly_nhlbi', 'cardiomegaly_wikipedia']","['Heart Failure - What Is Heart Failure?', 'Cardiomegaly']","['https://www.nhlbi.nih.gov/health/heart-failure', 'https://en.wikipedia.org/wiki/Cardiomegaly']","['Public-Domain', 'CC-BY-SA-4.0']"
oos_03,brain MRI shows stroke,Out of scope,out_of_scope,4,edema_001,"Pulmonary edema can cause shortness of breath, cough, low oxygen, and respiratory distress. The cause cannot be decided from the chest X-ray alone, but the imaging pattern can help suggest whether edema is present and whether the distribution looks more typical of cardiogenic or noncardiogenic edema. On chest X-ray, pulmonary edema may show increased vascular markings, Kerley B lines, perihilar or batwing air-space opacity, upper-lobe vascular redistribution, and sometimes pleural effusions. Patchier alveolar opacities may be seen in noncardiogenic edema or other lung injury patterns.",Edema,0.19081926345825195,0.809180736541748,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
oos_03,brain MRI shows stroke,Out of scope,out_of_scope,5,edema_002,"Patchier alveolar opacities may be seen in noncardiogenic edema or other lung injury patterns. A report should describe the imaging pattern carefully, such as vascular congestion or pulmonary edema pattern, and should not overstate the underlying cause without clinical support.",Edema,0.18781012296676636,0.8121898770332336,local,['edema_wikipedia'],['Pulmonary edema'],['https://en.wikipedia.org/wiki/Pulmonary_edema'],['CC-BY-SA-4.0']
oos_04,patient has a skin rash on the arm,Out of scope,out_of_scope,1,atelectasis_002,"Depending on the location, this may include crowding of nearby structures, elevation of the diaphragm, shift of fissures, or movement of the mediastinum toward the affected side. Atelectasis should be described as an imaging finding and interpreted with the clinical situation. A report should avoid assuming the exact cause unless the image or history clearly supports it.",Atelectasis,0.32635462284088135,0.6736453771591187,local,['atelectasis_wikipedia'],['Atelectasis'],['https://en.wikipedia.org/wiki/Atelectasis'],['CC-BY-SA-4.0']
oos_04,patient has a skin rash on the arm,Out of scope,out_of_scope,2,consolidation_pneumonia_003,The report should describe the opacity pattern and avoid claiming the organism or exact diagnosis from the X-ray alone.,Consolidation / Pneumonia,0.3061414361000061,0.6938585638999939,local,"['consolidation_pneumonia_cdc', 'consolidation_pneumonia_wikipedia']","['About Pneumonia', 'Pulmonary consolidation']","['https://www.cdc.gov/pneumonia/about/index.html', 'https://en.wikipedia.org/wiki/Pulmonary_consolidation']","['Public-Domain', 'CC-BY-SA-4.0']"
oos_04,patient has a skin rash on the arm,Out of scope,out_of_scope,3,cardiomegaly_003,"Follow-up with clinical history, prior imaging, echocardiography, or other tests may be needed to understand the cause.",Cardiomegaly,0.25590628385543823,0.7440937161445618,local,"['cardiomegaly_nhlbi', 'cardiomegaly_wikipedia']","['Heart Failure - What Is Heart Failure?', 'Cardiomegaly']","['https://www.nhlbi.nih.gov/health/heart-failure', 'https://en.wikipedia.org/wiki/Cardiomegaly']","['Public-Domain', 'CC-BY-SA-4.0']"
oos_04,patient has a skin rash on the arm,Out of scope,out_of_scope,4,pleural_effusion_001,"Inflammatory causes, infection, tumors, or lung injury can lead to an exudative effusion. Pressure-related causes, such as heart, kidney, or liver failure, can lead to a transudative effusion. The cause matters because the same X-ray finding can come from different underlying problems. On chest X-ray, pleural effusion is usually considered when there is abnormal fluid at the lung base or in the pleural space.",Pleural Effusion,0.17014336585998535,0.8298566341400146,local,"['pleural_effusion_nhlbi', 'pleural_effusion_wikipedia']","['Pleural Disorders - Pleurisy, Pleural Effusion, and Pneumothorax', 'Pleural effusion']","['https://www.nhlbi.nih.gov/health/pleural-disorders/types', 'https://en.wikipedia.org/wiki/Pleural_effusion']","['Public-Domain', 'CC-BY-SA-4.0']"
oos_04,patient has a skin rash on the arm,Out of scope,out_of_scope,5,atelectasis_001,"Atelectasis can happen for several reasons, including airway blockage, compression from nearby fluid or air, shallow breathing, or postoperative changes. Small areas may cause few symptoms, while larger areas can be associated with shortness of breath, faster breathing, low oxygen, or reduced movement on the affected side. On chest X-ray, atelectasis is often considered when there is increased opacity together with signs of volume loss. Depending on the location, this may include crowding of nearby structures, elevation of the diaphragm, shift of fissures, or movement of the mediastinum toward the affected side.",Atelectasis,0.1679432988166809,0.8320567011833191,local,['atelectasis_wikipedia'],['Atelectasis'],['https://en.wikipedia.org/wiki/Atelectasis'],['CC-BY-SA-4.0']
